TipoOperadora|Operadora|Código|GrupoEconomico|Ano|Receita|DespAdmin|DespAssist|ResseguroCedido
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2001|9068230|1115305|6475816|0
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2002|40515283|5528516|29942189|0
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2003|44283491|6606199|33749360|0
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2004|48036884|7044559|35983448|0
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2005|54748436|7561153|39584954|0
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2006|61712265|10190766|45695915|0
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2007|67519542|12356843|51128171|0
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2008|77843138|13110638|64142078|0
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2009|81171319|13777696|66721637|0
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2010|87784011|13675219|65158553|0
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2011|90775227|14346452|72111111|0
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2012|96505473|15307545|82174487|0
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2013|109151087|18358844|91772045|0
Medicina de Grupo|350141-PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A|350141||2014|120416371|20130315|101081844|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2001|2333599|797384|7592107|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2002|8939214|1815694|9405575|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2003|9978901|2331282|10843437|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2004|458497|13060883|187292|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2005|453754|15276067|134386|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2006|526521|17033220|105552|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2007|649306|18702077|904469|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2008|656334|20813555|166533|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2009|190548|25556972|63355|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2010|31541|27831178|0|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2011|0|0|0|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2012|0|0|0|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2013|0|0|0|0
Medicina de Grupo|350222-HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA|350222||2014|0|0|0|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2001|16221735|1703798|12088127|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2002|16983643|2079455|13770785|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2003|21799906|2826147|17564876|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2004|27481795|3130789|22475875|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2005|35499033|3895768|28175034|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2006|44055704|4644815|36886005|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2007|54421702|6788381|45249623|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2008|65876215|7548716|55311968|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2009|69644506|6577753|66171848|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2010|84463859|9624434|68798746|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2011|93417116|9095393|80271090|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2012|106851498|10000892|92900903|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2013|127485715|10863341|106039027|0
Medicina de Grupo|350249-H.B. SAÚDE S/A.|350249||2014|155556432|13099010|115008898|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2001|1059481|27395|1047964|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2002|770322|48597|707286|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2003|778335|73376|555574|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2004|812972|99811|495550|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2005|2259289|986539|599868|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2006|3158153|1120853|1047457|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2007|1387104|478992|260103|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2008|688385|463301|434133|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2009|672378|223684|468106|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2010|741845|232617|1267564|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2011|522868|171972|227490|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2012|997328|119805|84559|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2013|2444975|87703|56224|0
Medicina de Grupo|350362-COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAI|350362||2014|0|108635|33338|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2001|1427103|880302|661831|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2002|407458|38676|108354|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2003|0|0|0|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2004|0|0|0|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2005|0|0|0|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2006|0|0|0|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2007|0|0|0|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2008|0|0|0|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2009|0|0|0|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2010|0|0|0|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2011|0|0|0|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2012|0|0|0|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2013|0|0|0|0
Medicina de Grupo|350508-FALÊNCIA DE AMIC ASSISTÊNCIA MÉDICA INTEGR|350508||2014|0|0|0|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2001|13791612|4979289|8130088|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2002|13368719|4762674|9436331|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2003|15470065|4447121|9194837|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2004|18502940|5050484|12431151|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2005|19003733|4272025|12057193|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2006|19455278|3911919|13059871|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2007|7086673|4423460|7295037|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2008|16603748|10816294|8033215|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2009|0|0|0|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2010|0|0|0|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2011|0|0|0|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2012|0|0|0|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2013|0|0|0|0
Medicina de Grupo|350559-POLICLÍNICA CENTRAL LTDA.- EM LIQUIDAÇÃO E|350559||2014|0|0|0|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2001|6628503|8230799|2404045|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2002|9891451|7466065|7517211|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2003|13683965|11528541|7414147|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2004|15755202|20051511|7232770|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2005|21068920|8585183|13802580|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2006|23408791|10183685|16702574|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2007|28630013|4954365|21738574|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2008|28380987|4595182|19225439|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2009|29376760|5153243|23863957|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2010|33984046|6175094|26026843|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2011|36384540|5550799|30019900|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2012|39184077|7379815|28878158|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2013|41604858|7667751|30493167|0
Medicina de Grupo|350699-CENTRO HOSPITALAR ATIBAIA LTDA.|350699||2014|47136370|8898000|37463738|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2001|3428673|616226|2679315|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2002|3808504|491728|2975780|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2003|4863470|783597|3715476|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2004|5753908|829293|5019960|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2005|6869074|673825|6295758|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2006|7816755|704406|6743814|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2007|8858019|982677|6893900|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2008|9711861|1122619|7595694|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2009|10562979|1508147|8746355|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2010|12722934|1868653|10048676|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2011|15159719|2222071|12354574|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2012|16102421|2530737|13060441|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2013|21053531|3485031|16803200|0
Medicina de Grupo|350729-OPERADORA DE PLANOS PRIVADOS DE ASSISTENCI|350729||2014|26085998|4002751|23845303|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2001|0|0|0|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2002|72495|39399|22339|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2003|180322|89819|60595|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2004|454560|209438|315510|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2005|481428|205766|170984|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2006|201357|52002|115542|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2007|0|0|0|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2008|0|0|0|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2009|0|0|0|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2010|0|0|0|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2011|0|0|0|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2012|0|0|0|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2013|0|0|0|0
Medicina de Grupo|350842-CLINICA MÉDICA E DIAGNOSTICO LTDA|350842||2014|0|0|0|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2001|1403198|468783|694909|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2002|1816514|508819|1135580|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2003|2135102|592951|1403446|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2004|2681002|712066|1681704|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2005|3029177|819493|2030496|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2006|3669994|940263|2455185|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2007|3926562|1118497|2896728|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2008|3839970|1025728|2476896|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2009|3361631|638964|2598519|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2010|5156720|1759144|3456960|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2011|8730413|1902136|6792564|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2012|10514807|2213248|8456949|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2013|13671005|3537879|9209293|0
Medicina de Grupo|351091-FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTD|351091||2014|17222968|3833686|13319939|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2001|59175|21807|32919|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2002|64914|14484|37010|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2003|97643|14307|56251|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2004|117002|18998|51127|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2005|483948|42528|263278|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2006|131939|4182|60739|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2007|0|0|0|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2008|0|0|0|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2009|0|0|0|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2010|0|0|0|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2011|0|0|0|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2012|0|0|0|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2013|0|0|0|0
Medicina de Grupo|351148-CRISTO REDENTOR SAÚDE S/C LTDA|351148||2014|0|0|0|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2001|2088542|348393|1217269|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2002|2142152|375342|1489169|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2003|719067|117720|497552|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2004|3076966|483456|2247945|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2005|3592855|582807|2577281|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2006|4020394|705498|2869279|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2007|4377319|737407|3265644|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2008|4969132|776197|4067375|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2009|5669317|918185|4301156|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2010|6876777|1029732|5449168|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2011|6914722|1252134|5114236|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2012|7678702|1376880|5844528|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2013|8968178|1511525|6637987|0
Medicina de Grupo|351270-POLI SAUDE OPERADORA DE PLANO DE SAUDE LTD|351270||2014|10536505|1625091|9083563|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2001|1727408|12059045|524460|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2002|2050623|16552740|649643|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2003|2636323|456216|836565|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2004|3093445|396535|1806276|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2005|3646892|515366|2244081|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2006|4997701|378224|2749763|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2007|31389850|20223964|3771714|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2008|35104795|21969164|3488441|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2009|4525601|21335835|3145484|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2010|3183625|23280223|4142933|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2011|2745573|28132162|3308922|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2012|2951251|22115596|4762316|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2013|5802726|30843597|3962848|0
Medicina de Grupo|351644-SMH - SOCIEDADE MÉDICO HOSPITALAR LTDA|351644||2014|5086921|28625245|3645957|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2001|7026986|1785476|4862461|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2002|7670683|1723091|5619618|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2003|6692841|2195632|4368772|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2004|4979258|0|3874576|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2005|0|0|0|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2006|0|0|0|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2007|0|0|0|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2008|0|0|0|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2009|0|0|0|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2010|0|0|0|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2011|0|0|0|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2012|0|0|0|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2013|0|0|0|0
Medicina de Grupo|351881-L.A. ASSISTÊNCIA MÉDICA LTDA.|351881||2014|0|0|0|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2001|704881|74952|487086|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2002|771736|195033|468563|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2003|804711|179284|545759|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2004|940767|211972|544037|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2005|4251421|910545|2398349|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2006|4608365|1145890|2949526|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2007|4840965|1416704|3212141|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2008|5236945|1438765|3777175|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2009|5734337|1162585|4212610|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2010|6612763|1790417|4766250|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2011|7268596|1929050|5704098|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2012|7778580|2062214|6007349|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2013|8612141|2237644|6593480|0
Medicina de Grupo|352055-MEDPORTO ASSISTÊNCIA MÉDICA LTDA.|352055||2014|9272804|2291681|6524555|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2001|5243096|705521|4113447|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2002|5533166|757342|4432318|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2003|6314424|864274|5350884|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2004|7257292|907701|6646069|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2005|9527670|1423236|8345345|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2006|7737643|1264236|7014649|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2007|3684938|608082|3416392|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2008|0|0|0|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2009|0|0|0|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2010|0|0|0|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2011|0|0|0|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2012|0|0|0|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2013|0|0|0|0
Medicina de Grupo|352110-MATAO CLINICAS SA|352110||2014|0|0|0|0
Medicina de Grupo|352161-ITUCLÍNICAS SOCIEDADE MÉDICA LTDA|352161||2001|1761176|102797|423887|0
Medicina de Grupo|352161-ITUCLÍNICAS SOCIEDADE MÉDICA LTDA|352161||2002|1917868|460276|642497|0
Medicina de Grupo|352161-ITUCLÍNICAS SOCIEDADE MÉDICA LTDA|352161||2003|3259408|270052|881679|0
Medicina de Grupo|352161-ITUCLÍNICAS SOCIEDADE MÉDICA LTDA|352161||2004|3045866|662541|680818|0
Medicina de Grupo|352161-ITUCLÍNICAS SOCIEDADE MÉDICA LTDA|352161||2005|1412237|424750|376916|0
Medicina de Grupo|352161-ITUCLÍNICAS SOCIEDADE MÉDICA LTDA|352161||2006|752507|452336|72934|0
Medicina de Grupo|352161-ITUCLÍNICAS SOCIEDADE MÉDICA LTDA|352161||2007|211320|33535|2627|0
Medicina de Grupo|352161-ITUCLÍNICAS SOCIEDADE MÉDICA LTDA|352161||2008|0|0|0|0
Medicina de Grupo|352161-ITUCLÍNICAS SOCIEDADE MÉDICA LTDA|352161||2009|0|0|0|0
